RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4074,15634143,Onyemauchechi,581,Spain,Male,30,0,53291.86,1,0,0,196582.28,0
3288,15668521,Jamieson,693,France,Male,37,1,0.0,2,1,1,82867.55,0
3230,15589715,Fulks,584,France,Female,66,5,0.0,1,1,0,49553.38,1
1827,15573893,Barry,569,Germany,Male,25,9,173459.45,2,1,1,44381.06,0
5549,15639662,Phillips,710,France,Male,38,2,0.0,2,1,0,96.27,0
594,15775153,Buchi,630,Spain,Male,32,4,82034.0,1,0,0,146326.45,0
2726,15597951,Muir,471,France,Female,58,4,114713.57,1,1,1,36315.03,0
4138,15698732,K'ung,789,Germany,Male,51,3,104677.09,1,1,0,74265.38,0
561,15670080,Mackenzie,584,Germany,Female,29,7,105204.01,1,0,1,138490.03,0
7407,15742009,Hsueh,489,Spain,Male,58,4,0.0,2,1,1,191419.32,0
8807,15598940,Achebe,681,Germany,Male,38,6,181804.34,2,1,1,57517.71,0
8387,15641110,Abron,708,France,Male,41,0,0.0,1,1,0,128400.62,0
244,15596175,McIntosh,659,Germany,Male,67,6,117411.6,1,1,1,45071.09,1
7269,15587266,Douglas,606,Germany,Female,27,6,172310.33,1,0,1,111448.92,0
5436,15808283,Kelly,647,France,Female,33,4,0.0,1,1,0,152323.04,0
4438,15779522,Efimov,736,France,Female,24,0,0.0,2,1,0,109355.73,1
9685,15635775,Watt,781,France,Male,33,3,89276.48,1,1,0,6959.0,0
8107,15764892,Spinelli,590,Spain,Female,51,10,84474.62,2,1,1,190937.09,0
406,15692761,Pratt,718,France,Male,36,9,0.0,1,1,0,45909.87,0
1443,15796179,Moore,683,France,Male,43,8,0.0,1,1,0,96754.8,0
262,15673481,Morton,726,Spain,Female,48,6,99906.19,1,1,0,64323.24,0
4407,15623450,Brown,637,Germany,Female,27,7,135842.89,1,1,1,101418.05,0
7634,15727811,Ts'ui,661,Germany,Female,47,0,109493.62,1,0,0,188324.01,1
9534,15733361,Davide,651,Germany,Female,45,6,86714.06,1,1,0,85869.89,1
1690,15700854,Cunningham,595,Spain,Male,35,8,0.0,1,1,0,100015.79,1
9867,15632446,Allan,667,France,Male,24,4,0.0,2,0,0,180329.83,0
1726,15574879,Wright,631,Germany,Female,37,2,121801.72,2,0,1,23146.62,0
8995,15745201,Frewin,612,France,Female,43,4,139496.35,2,1,1,77128.23,0
4931,15569670,Alexeyeva,627,Germany,Male,30,6,112372.96,1,1,1,118029.09,0
5963,15571193,Morrison,579,Germany,Male,42,0,144386.32,1,1,1,22497.1,1
2497,15625623,Stevenson,567,France,Female,45,4,0.0,2,0,1,121053.19,0
9015,15626383,Tang,596,Spain,Male,60,7,121907.97,1,0,1,30314.04,0
6905,15627185,Terry,744,Germany,Male,29,6,123737.04,2,1,0,141558.04,0
6107,15626044,Lettiere,762,Germany,Male,28,3,125155.83,2,1,1,106024.02,0
8201,15577359,Bezrukov,767,Spain,Male,47,5,0.0,1,1,0,121964.46,1
341,15745844,Kerr,642,Germany,Female,40,6,129502.49,2,0,1,86099.23,1
2409,15754112,Musgrove,653,Spain,Male,55,7,0.0,2,1,1,41967.03,0
1602,15594404,Bevan,834,France,Female,49,8,160602.25,2,1,0,129273.94,0
9865,15652999,Milne,742,Germany,Male,33,1,137937.95,1,1,1,51387.1,0
8360,15577107,Milne,657,Spain,Female,22,6,0.0,3,0,1,168412.07,1
5783,15671514,Sinclair,669,Spain,Female,33,8,0.0,2,0,1,128538.05,0
4577,15770984,Fanucci,697,Spain,Female,40,7,130334.35,2,0,1,116951.1,0
7972,15756848,Edmondson,633,Spain,Male,42,10,0.0,1,0,1,79408.17,0
3726,15626474,Onyemere,686,France,Female,31,1,0.0,2,1,0,4802.25,0
2557,15567486,Li,634,Spain,Female,41,4,0.0,2,1,1,164549.74,0
2786,15771417,Thomas,640,France,Male,43,7,132412.38,1,0,0,69584.3,1
1524,15751531,Shaw,598,Spain,Male,41,8,0.0,2,1,1,161954.43,0
7718,15787196,T'ien,692,Spain,Male,46,2,0.0,2,1,1,105983.09,0
2508,15628007,Genovese,653,France,Male,33,1,0.0,2,0,0,53379.52,0
2832,15758482,Montalvo,626,France,Female,32,0,0.0,2,0,0,187172.54,0
1013,15655274,Bardin,548,France,Female,29,4,0.0,2,0,1,48673.18,0
5281,15694129,Summers,569,Germany,Female,28,3,100032.52,1,1,0,5159.21,1
4896,15589435,Davide,784,France,Male,31,7,0.0,2,1,1,143204.41,0
1767,15645543,Bell,636,France,Female,34,3,0.0,2,1,1,44756.25,0
4552,15715673,Niu,651,Spain,Female,46,4,89743.05,1,1,0,156425.57,1
7122,15651868,Clark,672,France,Male,34,6,0.0,1,0,0,22736.06,0
6550,15792029,Lee,620,France,Male,32,6,0.0,2,1,0,56139.09,0
4038,15807563,Ch'iu,841,France,Female,52,5,0.0,1,0,0,183239.71,1
8271,15703544,Hung,559,Spain,Male,34,0,0.0,1,1,0,182988.94,0
149,15703264,Chukwufumnanya,735,France,Male,44,9,120681.63,1,1,0,74836.34,0
286,15626144,Chu,675,France,Male,40,7,113208.86,2,1,0,34577.36,0
7801,15795759,Bergamaschi,698,Germany,Female,52,1,107906.75,1,1,0,168886.39,1
9652,15580493,Chin,469,France,Male,33,1,127818.52,1,1,0,163477.22,0
364,15745088,Chen,443,Germany,Female,29,9,99027.61,2,1,0,10940.4,0
5368,15742848,Gratton,673,France,Male,41,5,0.0,1,1,1,65657.29,0
9946,15674000,Cattaneo,645,France,Male,44,10,0.0,2,0,1,166707.22,0
8411,15609913,Clark,743,France,Female,46,9,0.0,1,1,0,113436.08,0
9454,15769402,Carpenter,667,France,Male,27,7,156811.74,1,1,1,149402.59,0
4726,15734987,Robertson,658,France,Female,43,7,140260.36,2,1,0,2748.72,0
7272,15581871,Butler,504,Germany,Male,42,7,131287.36,2,1,1,149697.78,0
6771,15815295,John,662,France,Female,38,2,96479.81,1,1,0,120259.41,0
4444,15566467,Hannah,683,Germany,Female,32,0,138171.1,2,1,1,188203.58,0
7447,15636626,Morrison,718,France,Male,35,3,97560.16,1,1,1,53511.74,0
237,15711540,Pacheco,712,France,Female,29,2,0.0,1,1,1,144375.0,0
7710,15574119,Okwuadigbo,598,Spain,Female,64,1,62979.93,1,1,1,152273.57,0
9586,15610557,McCarthy,695,Spain,Female,35,7,79858.13,2,1,1,127977.66,0
2563,15646566,Bell,763,France,Female,58,9,187911.55,1,0,1,35825.18,0
7124,15682686,Chukwuemeka,722,France,Female,38,3,0.0,2,0,1,167984.72,0
8537,15676576,Stephenson,646,France,Female,43,8,143061.88,1,1,0,61937.6,0
9603,15603135,Boni,634,Germany,Female,59,3,95727.05,1,0,0,97939.4,1
5520,15785559,De Luca,678,France,Male,43,1,133237.21,1,1,0,111032.79,1
9614,15737025,Roberts,635,France,Male,33,1,0.0,3,0,0,178067.33,1
3084,15814816,Kambinachi,466,France,Male,40,4,91592.06,1,1,0,141210.18,1
2960,15673619,Bazhenov,530,France,Male,25,9,162560.32,1,1,0,64129.03,0
2103,15802351,Beers,755,Germany,Female,33,6,90560.3,2,1,1,42607.69,0
633,15718673,Mirams,839,Spain,Female,33,10,75592.43,1,1,0,62674.42,0
6814,15568088,Jamieson,481,Germany,Male,44,3,163714.52,1,1,0,96123.72,0
2494,15715920,De Bernales,782,Spain,Male,23,10,98052.66,1,1,1,142587.32,0
2666,15635660,Rossi,612,Germany,Male,30,9,142910.15,1,1,0,105890.55,1
8495,15740237,Millar,671,Germany,Male,36,2,116695.27,1,0,0,193201.86,0
8426,15642636,Glossop,755,France,Male,29,9,117035.89,1,1,1,21862.19,0
9267,15682273,Burns,683,France,Female,38,5,127616.56,1,1,0,123846.07,0
4212,15615207,Yeh,792,Spain,Male,47,0,0.0,1,1,1,5557.88,1
3875,15624186,McGregor,813,Germany,Female,25,5,123616.43,1,0,1,132959.33,0
2818,15768244,Macleod,538,Spain,Female,30,8,0.0,2,1,1,41192.95,0
8269,15712608,Costa,787,Germany,Female,42,2,74483.97,2,0,1,44273.91,0
9816,15745431,Chinonyelum,604,France,Male,34,7,0.0,2,1,1,188078.55,0
7427,15790630,Olisaemeka,619,France,Female,48,4,0.0,1,0,0,18094.96,1
8603,15684348,Zhdanova,656,France,Male,63,8,0.0,2,0,1,57014.43,0
8476,15574830,Townsley,633,Germany,Male,58,2,128137.42,2,1,0,147635.33,1
1736,15727251,Vincent,642,France,Male,30,8,117494.27,1,0,0,61977.82,0
7398,15744044,Fiorentini,572,Germany,Male,47,4,99353.42,1,1,0,196549.85,1
4256,15596228,Uwaezuoke,490,France,Male,29,4,0.0,2,1,0,32089.57,0
8289,15790744,Nash,850,France,Female,34,9,92899.27,2,1,0,97465.89,0
2476,15661219,Trentino,627,France,Male,32,10,0.0,2,1,0,103287.62,0
9985,15696175,Echezonachukwu,602,Germany,Male,35,7,90602.42,2,1,1,51695.41,0
3714,15657937,Lord,709,Germany,Male,22,0,112949.71,1,0,0,155231.55,0
8979,15765857,Genovesi,623,Spain,Male,41,2,142412.13,1,1,0,28778.98,0
1805,15605263,Chin,552,France,Male,33,5,140931.57,1,0,1,10921.5,0
708,15773809,Campbell,620,France,Male,42,4,0.0,2,1,0,6232.31,0
9192,15764708,Chiabuotu,572,France,Male,30,6,117696.67,1,1,0,100843.82,0
5190,15721779,Arnold,826,Spain,Male,41,5,146466.46,2,0,0,180934.67,0
5473,15804201,Jones,457,Germany,Male,42,4,126772.57,1,0,1,126106.4,0
73,15812518,Palermo,657,Spain,Female,37,0,163607.18,1,0,1,44203.55,0
7844,15766288,Ikechukwu,586,Germany,Female,36,5,103700.69,1,1,0,194072.56,1
5102,15721462,Shubin,622,Spain,Female,58,2,0.0,2,1,1,33277.31,0
6765,15645839,Yudin,570,France,Male,37,6,0.0,1,1,1,187758.5,0
1126,15645316,Han,612,Germany,Female,58,1,149641.53,1,1,1,115161.28,0
1242,15760774,Hargraves,519,France,Female,21,1,146329.57,2,1,1,194867.27,0
8254,15746515,Greece,750,France,Male,36,7,136492.92,3,1,1,26500.29,1
2350,15787907,Wang,719,Germany,Female,42,5,137227.04,3,1,0,149097.38,1
6603,15580872,Chinweike,761,Germany,Female,38,1,120530.13,2,1,0,109394.62,0
6781,15693752,Reed,487,France,Male,37,2,0.0,2,1,1,126722.57,0
4359,15759751,Tsui,483,France,Male,48,1,0.0,2,1,1,110059.38,0
1344,15645778,Reid,670,Spain,Male,42,3,81589.04,1,1,0,188227.8,0
9989,15589329,Pirozzi,775,France,Male,30,4,0.0,2,1,0,49337.84,0
8680,15753092,He,791,Germany,Male,35,5,129828.58,1,1,1,181918.26,1
9576,15604732,Milani,483,France,Female,30,9,0.0,2,0,0,136356.97,0
6653,15714380,Butcher,827,France,Male,38,5,0.0,2,0,0,103305.01,0
1101,15768201,Paterson,850,France,Female,39,2,148586.64,1,1,1,176791.27,0
7328,15617065,Pan,650,Spain,Male,42,4,194532.66,1,1,0,171045.31,1
7623,15796413,Green,794,France,Male,46,6,0.0,2,1,0,195325.74,0
988,15613749,Lees,569,Spain,Male,34,0,151839.26,1,1,0,102299.81,1
2853,15771483,Arnold,609,France,Male,40,6,0.0,2,1,1,97416.34,0
631,15712403,McMillan,589,France,Female,61,1,0.0,1,1,0,61108.56,1
1250,15803681,Sims,803,France,Female,26,4,0.0,2,1,1,181208.47,0
3180,15685536,Chu,552,France,Female,34,5,0.0,2,1,1,1351.41,0
483,15750658,Obiuto,798,France,Male,37,8,0.0,3,0,0,110783.28,0
3041,15617134,Iqbal,716,France,Male,38,4,0.0,2,1,0,189678.7,0
5011,15719508,Davis,575,Germany,Male,49,7,121205.15,4,1,1,168080.53,1
8728,15567437,Emenike,734,Germany,Female,30,7,123040.38,1,1,1,76503.06,0
7001,15739548,Johnson,775,France,Male,28,9,111167.7,1,1,0,149331.01,0
3274,15646091,Frankland,560,Spain,Female,43,4,95140.44,2,1,0,123181.44,1
7228,15566495,Hanson,704,Spain,Female,24,2,0.0,1,1,0,35600.25,1
3684,15727197,Pinto,576,France,Female,52,9,170228.59,2,0,0,148477.57,1
6675,15759034,Li Fonti,654,France,Male,36,2,112262.84,1,1,0,12873.39,0
6808,15677739,Dellucci,562,France,Male,36,6,0.0,2,1,0,32845.32,0
9739,15664547,Black,760,France,Male,37,7,0.0,1,0,0,32863.24,1
1317,15808689,Morres,850,France,Female,31,4,0.0,2,1,1,33082.81,0
3226,15785170,Neal,850,Germany,Female,32,0,116968.91,1,0,0,175094.62,0
1073,15625698,Dumetochukwu,624,Spain,Female,23,6,0.0,2,0,1,196668.51,0
4816,15737647,Obioma,775,Germany,Female,77,6,135120.56,1,1,0,37836.64,0
8460,15760063,Chiedozie,595,Spain,Male,23,7,0.0,2,1,1,168085.97,0
5753,15697948,Henderson,752,Spain,Female,36,3,0.0,2,1,1,48505.1,0
9146,15621768,Chukwuhaenye,712,Spain,Male,45,6,112994.65,1,0,0,198398.68,0
4617,15758136,King,778,France,Male,37,3,141803.77,1,0,1,179421.84,0
3098,15708228,Toscani,476,Germany,Male,30,3,134366.42,1,1,0,68343.53,0
6870,15654457,Cross,685,Spain,Female,30,2,0.0,3,1,1,172576.43,1
1301,15724620,Dodds,538,France,Male,37,1,134752.08,1,1,0,162511.55,0
7286,15725028,Chialuka,679,France,Male,29,3,0.0,2,1,1,63687.06,0
6285,15623219,Smith,596,France,Male,33,8,0.0,1,1,0,121189.3,1
5496,15601387,Yen,721,France,Male,35,10,0.0,2,1,0,71594.26,0
5292,15575510,Milanesi,659,France,Female,32,2,155584.21,1,0,1,153662.88,0
1799,15610446,Chinedum,714,France,Female,51,4,88308.87,3,0,0,5862.53,1
5204,15633866,Hsiung,753,Germany,Male,30,1,110824.52,1,1,1,57896.27,0
8228,15702434,Hsieh,850,France,Female,30,3,0.0,2,1,0,116692.8,0
5048,15790412,Norton,471,Spain,Male,26,8,0.0,2,1,1,179655.87,0
6442,15711251,Chizuoke,514,France,Male,45,1,178827.79,1,1,0,60375.18,0
8106,15635116,Burgos,659,Spain,Male,60,2,0.0,1,1,0,177480.45,1
2360,15644896,Thompson,663,Germany,Male,32,3,108586.86,1,1,1,182355.21,0
9381,15597109,Vanzetti,627,France,Male,70,1,94416.78,1,0,1,145299.5,0
3655,15632365,Booth,542,Germany,Male,33,8,142871.27,2,0,0,77737.86,0
7053,15681755,Dennys,605,France,Female,32,5,0.0,2,1,1,42135.28,0
1287,15590993,Findlay,579,Spain,Male,37,5,152212.88,2,0,0,120219.14,0
9127,15666095,Costa,753,Spain,Male,51,4,79811.72,2,0,1,68260.27,1
4446,15736413,Hall,739,France,Male,29,1,0.0,2,1,1,164484.78,0
2138,15588219,Ford,850,France,Female,38,1,106871.81,2,1,0,29333.01,0
6788,15596074,Keating,502,France,Male,37,10,0.0,1,1,1,76642.68,0
9753,15781530,Hsieh,690,France,Male,21,8,0.0,2,1,1,155782.89,0
8511,15769353,Jenkins,550,France,Female,40,8,150490.32,1,0,0,166468.21,1
9540,15590337,Golubov,659,France,Male,29,6,123192.12,1,1,1,56971.41,1
6895,15707441,White,690,Spain,Male,26,8,116318.23,1,1,1,83253.05,0
8570,15733460,Martin,622,Spain,Male,36,9,0.0,2,1,1,104852.6,0
7152,15608688,Andreyeva,442,France,Male,34,4,0.0,2,1,0,68343.08,0
964,15731815,Nepean,529,Spain,Male,63,4,96134.11,3,1,0,108732.96,1
6013,15654183,Aitken,738,France,Female,26,3,0.0,2,1,0,67484.16,0
4883,15771750,Sawtell,655,Germany,Female,36,10,122314.39,1,1,0,9181.66,0
141,15698932,Groves,756,Germany,Male,44,10,137452.09,1,1,0,189543.9,0
9033,15658435,Hingston,781,France,Female,27,5,0.0,2,0,0,72969.9,0
6937,15679928,Horsfall,592,France,Female,31,2,84102.11,2,0,1,116385.24,0
6543,15785831,Sinclair,591,France,Male,35,7,183027.25,1,1,1,56028.79,0
5244,15684319,Baranova,780,Germany,Female,37,10,95196.26,1,1,0,126310.39,1
4432,15783629,Degtyaryov,616,Germany,Female,42,6,117899.95,2,0,0,150266.81,0
407,15578045,Mitchell,538,Spain,Female,49,9,141434.04,1,0,0,173779.25,1
8213,15621004,Chukwuhaenye,603,France,Male,32,7,0.0,1,1,0,198055.94,1
8377,15704657,Denman,601,France,Male,39,3,72647.64,1,1,0,41777.9,1
8628,15777830,Hutchinson,639,France,Female,42,4,0.0,2,0,0,167682.37,0
8235,15677796,Becher,766,Germany,Male,47,9,129289.98,1,1,0,169935.46,1
4400,15572547,Vaguine,670,France,Female,45,9,104930.38,1,1,0,155921.81,1
5253,15749947,Black,665,France,Female,44,7,0.0,2,1,1,66548.58,0
12,15737173,Andrews,497,Spain,Male,24,3,0.0,2,1,0,76390.01,0
4761,15713949,Woods,850,France,Male,40,1,76914.21,1,1,0,174183.44,0
1178,15651369,Wright,626,France,Male,21,1,0.0,2,1,0,66232.23,0
2864,15659175,Severson,755,France,Female,43,9,0.0,2,1,0,18066.69,0
6472,15800233,Okwuadigbo,850,France,Female,40,5,0.0,2,1,0,35034.15,0
6229,15733138,Paterson,663,Germany,Male,42,5,90248.79,1,1,1,79169.73,0
2990,15636428,Sutherland,703,Spain,Female,45,1,0.0,1,1,0,182784.11,1
7118,15765257,Meng,564,Spain,Male,31,5,121461.87,1,1,1,20432.09,1
7011,15585892,Zakharov,639,France,Female,35,8,0.0,1,0,0,164453.98,0
8558,15752622,Kerr,729,France,Female,32,7,38550.06,1,0,1,179230.23,0
1441,15796334,Chukwualuka,558,Germany,Male,39,10,144757.02,1,1,0,22878.16,1
9748,15775761,Iweobiegbunam,610,Germany,Female,69,5,86038.21,3,0,0,192743.06,1
2876,15641640,Uspenskaya,545,Spain,Female,33,7,173331.52,1,1,0,150452.88,0
9099,15713559,Onyemauchechukwu,473,Germany,Female,32,5,146602.25,2,1,1,72946.95,0
8789,15603247,Bruner,743,Germany,Female,35,1,146781.24,1,1,0,189307.7,0
7233,15799785,Ikemefuna,679,Germany,Female,30,4,77949.69,1,1,1,121151.46,0
3727,15608344,Dawson,749,Germany,Female,29,7,137059.05,3,1,0,102975.72,1
2773,15680736,Milne,597,Germany,Female,72,6,124978.19,2,1,1,7144.46,0
455,15726631,Hilton,758,France,Female,39,6,127357.76,1,0,1,56577.0,0
8190,15613292,Ch'eng,715,France,Male,21,8,0.0,2,1,0,68666.63,0
1368,15627232,Jibunoh,608,Germany,Male,44,7,114203.47,1,1,1,77830.36,1
3713,15613216,Cameron,639,Spain,Female,39,1,141789.15,1,1,0,92455.96,0
9853,15718765,Maclean,501,Spain,Male,43,6,104533.24,1,0,0,81123.59,1
1389,15775295,McIntyre,630,France,Female,40,0,118633.08,1,0,1,60032.46,1
